gene	geneName	avg_exp
MMP14	MMP14	0.893391791074991
MMP15	MMP15	0.254025167046681
MMP16	MMP16	0.0232904745762552
MMP17	MMP17	7.13860025424696
MMP19	MMP19	0.780172177745565
MMP2	MMP2	0.969917258458377
MMP20	MMP20	0.0893605898087737
MMP21	MMP21	1.07335872237923
MMP23B	MMP23B	7.24853364611154
MMP24	MMP24	2.66965008064345
MMP25	MMP25	5.96359130726848
MMP27	MMP27	0.0715012138776183
MMP28	MMP28	4.18314958707674
MMP3	MMP3	0.0337357413672123
MMP7	MMP7	0.0658261488434243
MMP8	MMP8	0.398587833517318
MMP9	MMP9	1.07979694451429
MMRN2	MMRN2	0.344329104361396
MMS19	MMS19	76.0321327111451
MMS22L	MMS22L	11.8187679437928
MN1	MN1	0.322634700160069
MNAT1	MNAT1	31.4048199772063
MND1	MND1	0.910306332808757
MNS1	MNS1	0.564203480792916
MNT	MNT	28.5512631121643
MNX1	MNX1	0
MOAP1	MOAP1	7.48676088909134
MOB1A	MOB1A	119.502229655165
MOB1B	MOB1B	22.2639800010036
MOB2	MOB2	35.4635790468567
MOB3A	MOB3A	53.4431003850507
MOB3C	MOB3C	13.9864503490733
MOB4	MOB4	3.28306997587417
MOCOS	MOCOS	2.04830453487444
MOCS1	MOCS1	2.21496873000035
MOCS2	MOCS2	18.051586403541
MOCS3	MOCS3	0.427401118977184
MOG	MOG	1.25490263645601
MOGAT1	MOGAT1	0.825281467331313
MOGAT2	MOGAT2	0
MOGAT3	MOGAT3	0.0475836164700373
MOGS	MOGS	61.9417425616138
MOK	MOK	4.17280232091355
MON1A	MON1A	2.52481818573248
MON1B	MON1B	35.6893294352081
MON2	MON2	86.1358274039769
MORC1	MORC1	0.846059983329326
MORC2	MORC2	28.3658547779713
MORC3	MORC3	74.6056257620516
MORC4	MORC4	5.88987570359027
MORF4L1	MORF4L1	1335.00613940052
MORN1	MORN1	6.67352986795187
MORN3	MORN3	4.22813137497786
MORN5	MORN5	0.241638665732895
MOS	MOS	0.072311023653688
MOSPD2	MOSPD2	40.3364643300661
MOSPD3	MOSPD3	9.8187831995453
MOV10	MOV10	53.7124650309516
MOV10L1	MOV10L1	0.507697334031489
MOXD1	MOXD1	0.497793534672232
MPC1	MPC1	15.642005953643
MPC2	MPC2	19.8031522025224
MPDU1	MPDU1	228.136641584265
MPEG1	MPEG1	183.042249477742
MPG	MPG	18.1272701108545
MPHOSPH10	MPHOSPH10	43.0664063935354
MPHOSPH6	MPHOSPH6	79.8292194340455
MPHOSPH8	MPHOSPH8	104.573891624805
MPHOSPH9	MPHOSPH9	102.633094936608
MPI	MPI	63.7220546022109
MPL	MPL	5.31540048470037
MPLKIP	MPLKIP	2.32229851513335
MPND	MPND	14.1140664369871
MPO	MPO	3.55430722867073
MPP1	MPP1	85.2947227966133
MPPED2	MPPED2	2.18509122795386
MPRIP	MPRIP	237.266671037373
MPST	MPST	3.95294116471074
MPV17	MPV17	110.098724443291
MPV17L	MPV17L	0.182233220305994
MPV17L2	MPV17L2	10.8999429912669
MPZ	MPZ	1.92511610610332
MPZL1	MPZL1	10.6253196159997
MPZL2	MPZL2	3.46767156338745
MPZL3	MPZL3	12.5934516926294
MR1	MR1	40.7584307271393
MRC2	MRC2	0.468575769440588
MREG	MREG	2.6686400732921
MRFAP1	MRFAP1	34.4918986069904
MRFAP1L1	MRFAP1L1	9.315993156817
MRGBP	MRGBP	2.13230359715172
MRGPRD	MRGPRD	0.247750601547078
MRGPRG	MRGPRG	0
MRGPRX1	MRGPRX1	0.0923317473355237
MRGPRX4	MRGPRX4	0.0736549496722683
MRI1	MRI1	7.99076016706724
MRM1	MRM1	0.734658905874524
MRO	MRO	0.208040728013509
MROH2A	MROH2A	0.024011755384704
MROH2B	MROH2B	0.117127406259385
MROH6	MROH6	2.30425438131485
MROH8	MROH8	2.82393873561957
MRPL1	MRPL1	28.7866126852042
MRPL10	MRPL10	10.5667549002026
MRPL11	MRPL11	32.1495258036026
MRPL12	MRPL12	6.98192138708072
MRPL13	MRPL13	11.9376076231099
MRPL14	MRPL14	6.24145056050149
MRPL15	MRPL15	13.3258496550693
MRPL16	MRPL16	16.5239252805859
MRPL17	MRPL17	8.82296177486577
MRPL18	MRPL18	39.5751374259424
MRPL19	MRPL19	33.0744083397781
MRPL2	MRPL2	17.201292248364
MRPL20	MRPL20	77.791331110752
MRPL21	MRPL21	28.5776773617123
MRPL22	MRPL22	38.5957854780687
MRPL23	MRPL23	40.4310588937045
MRPL27	MRPL27	16.7832967324837
MRPL28	MRPL28	17.7015961538598
MRPL3	MRPL3	70.8365167339788
MRPL30	MRPL30	18.0546929412644
MRPL32	MRPL32	30.3607126177465
MRPL33	MRPL33	133.252193079036
MRPL34	MRPL34	14.1556146514464
MRPL35	MRPL35	18.5060243124693
MRPL36	MRPL36	3.30208413837239
MRPL37	MRPL37	23.9571703398549
MRPL38	MRPL38	15.1366526045898
MRPL39	MRPL39	20.8319991052493
MRPL4	MRPL4	23.9244191931387
MRPL40	MRPL40	25.4331814013286
MRPL41	MRPL41	1.60766562725722
MRPL43	MRPL43	65.2426648570889
MRPL44	MRPL44	15.7236665265063
MRPL45	MRPL45	23.6056211141675
MRPL46	MRPL46	14.4028525997961
MRPL47	MRPL47	29.6281701910746
MRPL48	MRPL48	43.5864843271977
MRPL49	MRPL49	22.1970440284878
MRPL50	MRPL50	4.11436945893385
MRPL51	MRPL51	21.951054449393
MRPL52	MRPL52	44.9270425735745
MRPL53	MRPL53	16.4442435484031
MRPL54	MRPL54	29.9169575179847
MRPL55	MRPL55	5.43878293892313
MRPL9	MRPL9	68.5686986178505
MRPS10	MRPS10	11.2995906884231
MRPS11	MRPS11	33.5947740125836
MRPS12	MRPS12	1.93950679210204
MRPS14	MRPS14	3.95264751367268
MRPS15	MRPS15	34.6348684298824
MRPS16	MRPS16	55.2046339305946
MRPS18A	MRPS18A	19.3573843726604
MRPS18B	MRPS18B	36.7532374303181
MRPS18C	MRPS18C	102.57219657495
MRPS2	MRPS2	13.7504537006028
MRPS21	MRPS21	38.5578555899801
MRPS22	MRPS22	61.8461138736552
MRPS23	MRPS23	9.72206127716876
MRPS24	MRPS24	43.9359843963054
MRPS25	MRPS25	81.307487044941
MRPS26	MRPS26	5.14590615072974
MRPS27	MRPS27	74.110375268454
MRPS28	MRPS28	13.9932470625697
MRPS30	MRPS30	20.7989931534171
MRPS31	MRPS31	27.2881223712947
MRPS34	MRPS34	33.9315592866574
MRPS35	MRPS35	36.0592270781101
MRPS36	MRPS36	10.2321792176787
MRPS5	MRPS5	92.1616922933985
MRPS6	MRPS6	21.3611737389108
MRPS7	MRPS7	40.0048033325594
MRPS9	MRPS9	31.2785918457809
MRRF	MRRF	58.0054379320433
MRS2	MRS2	16.2250803093484
MRTO4	MRTO4	12.3126663484263
MRVI1	MRVI1	5.05898281598305
MS4A14	MS4A14	49.6102360544251
MS4A2	MS4A2	2.21485303041735
MS4A4A	MS4A4A	7.74123911774303
MS4A4E	MS4A4E	34.9494400321478
MS4A5	MS4A5	0.573206707098323
MS4A6A	MS4A6A	1369.08687517411
MS4A6E	MS4A6E	0.6310294564301
MSANTD1	MSANTD1	0.114114049722345
MSANTD2	MSANTD2	5.02347687597851
MSANTD3-TMEFF1	MSANTD3-TMEFF1	1.53035221921515
MSC	MSC	2.7685191606637
MSGN1	MSGN1	0.0733370385674443
MSH2	MSH2	29.2540949998443
MSH3	MSH3	35.9199962198553
MSH4	MSH4	0.516290170654932
MSH5	MSH5	37.7552226094048
MSH6	MSH6	72.7762774552088
MSI1	MSI1	0.282851028922791
MSI2	MSI2	191.840110971743
MSL2	MSL2	81.0278804969789
MSL3	MSL3	168.123283178428
MSLNL	MSLNL	0.0517689526474097
MSMB	MSMB	0
MSMP	MSMP	0
MSN	MSN	351.177615211859
MSRA	MSRA	22.1309420282475
MSRB1	MSRB1	49.6152943607038
MSRB2	MSRB2	8.86261910442614
MSRB3	MSRB3	5.66401756704664
MST1	MST1	16.3485439971128
MST1R	MST1R	0.881198935493043
MSTN	MSTN	0.105351390449364
MSTO1	MSTO1	137.195552443009
MSX1	MSX1	0.0953330328563127
MSX2	MSX2	0.030838912352294
MT1A	MT1A	0.144413518091737
MT1B	MT1B	0
MT1E	MT1E	11.5664962325152
MT1F	MT1F	7.49004473781263
MT1G	MT1G	1.03686539525788
MT1H	MT1H	0.155037585067102
MT1HL1	MT1HL1	0
MT1M	MT1M	0
MT1X	MT1X	71.5318363139313
MT2A	MT2A	163.657129686343
MT3	MT3	0.199871115022415
MT4	MT4	0
MTA1	MTA1	46.6834521665842
MTA2	MTA2	123.482959740476
MTA3	MTA3	34.9521187246354
MTAP	MTAP	24.3089042309112
MTBP	MTBP	6.48771193533727
MTCH1	MTCH1	135.17533201967
MTCH2	MTCH2	112.690543296356
MTCP1	MTCP1	3.71026776103238
MTDH	MTDH	287.318754797311
MTF2	MTF2	54.8358186941126
MTFMT	MTFMT	40.8167706395444
MTFP1	MTFP1	8.80256049287447
MTG1	MTG1	99.0480669284769
MTHFD1	MTHFD1	98.5479675290758
MTHFD1L	MTHFD1L	8.26389272316948
MTHFD2	MTHFD2	36.2179718771553
MTHFD2L	MTHFD2L	12.3028469092051
MTHFR	MTHFR	36.502916547815
MTHFS	MTHFS	5.53685745830546
MTHFSD	MTHFSD	22.887956780852
MTMR1	MTMR1	87.0504460346349
MTMR10	MTMR10	69.5083435739414
MTMR11	MTMR11	22.7332277639098
MTMR12	MTMR12	33.0881159176461
MTMR14	MTMR14	168.313343691425
MTMR2	MTMR2	28.6119733170057
MTMR6	MTMR6	14.8543018309642
MTMR7	MTMR7	15.728537996255
MTMR8	MTMR8	7.52361260609208
MTMR9	MTMR9	15.5104529208304
MTNR1A	MTNR1A	0
MTNR1B	MTNR1B	0.130264588143528
MTO1	MTO1	71.2814309916997
MTPAP	MTPAP	43.6591199535682
MTPN	MTPN	40.1084132859684
MTR	MTR	148.80677259851
MTRF1L	MTRF1L	14.0259219412678
MTRNR2L1	MTRNR2L1	0.0229116038571667
MTRNR2L10	MTRNR2L10	0
MTRNR2L2	MTRNR2L2	1.00560975431208
MTRNR2L3	MTRNR2L3	0.284308550524744
MTRNR2L4	MTRNR2L4	0.0644888413375208
MTRNR2L5	MTRNR2L5	0
MTRNR2L6	MTRNR2L6	0.024493163629151
MTRNR2L7	MTRNR2L7	0.0228926699161148
MTRNR2L8	MTRNR2L8	1.86607363483606
MTRNR2L9	MTRNR2L9	0
MTRR	MTRR	188.310151505161
MTSS1	MTSS1	189.189373292712
MTSS1L	MTSS1L	4.74602763277752
MTTP	MTTP	1.96870515710997
MTURN	MTURN	9.78024745115926
MTUS2	MTUS2	0.912376649949211
MTX1	MTX1	54.3213728776206
MTX2	MTX2	20.597049848318
MTX3	MTX3	11.0596581318778
MUC1	MUC1	3.78413113403118
MUC12	MUC12	13.4297243007409
MUC13	MUC13	0.544805202350722
MUC15	MUC15	0.772217587499473
MUC16	MUC16	0.488159428921429
MUC17	MUC17	0.130411891435451
MUC19	MUC19	0.769450353635137
MUC2	MUC2	20.7036474498543
MUC20	MUC20	30.5741194670632
MUC21	MUC21	0.145005203749608
MUC22	MUC22	0.163909720433623
MUC3A	MUC3A	6.18931331337342
MUC4	MUC4	3.63423804122941
MUC5AC	MUC5AC	0.663004231464281
MUC5B	MUC5B	2.91228396407336
MUC6	MUC6	9.73949369275507
MUCL1	MUCL1	0.249830100088227
MUL1	MUL1	2.99856972049664
MUM1	MUM1	21.0632197530077
MUS81	MUS81	56.406835717634
MUSK	MUSK	1.09952503987473
MUSTN1	MUSTN1	5.80999436226139
MUTYH	MUTYH	75.3638220542567
MVB12A	MVB12A	19.8243046088459
MVB12B	MVB12B	30.6996150042203
MVD	MVD	16.1159371601127
MVK	MVK	34.5862894318774
MVP	MVP	130.703014409002
MXD1	MXD1	23.6234228113176
MXD3	MXD3	7.28992855552801
MXD4	MXD4	17.2389349079365
MXI1	MXI1	54.0071157330478
MXRA7	MXRA7	4.10861202300236
MXRA8	MXRA8	9.71794764602004
MYB	MYB	12.3497470685563
MYBBP1A	MYBBP1A	25.1758045270741
MYBL1	MYBL1	76.6010132693609
MYBL2	MYBL2	1.27838667655208
MYBPC1	MYBPC1	1.52561052182097
MYBPC2	MYBPC2	0.43169147738744
MYBPC3	MYBPC3	0.729639755197533
MYBPH	MYBPH	0.243616575203112
MYBPHL	MYBPHL	0.107575688679066
MYC	MYC	36.1409925865795
MYCBP	MYCBP	5.04469766525129
MYCBP2	MYCBP2	188.415289736748
MYCBPAP	MYCBPAP	2.26526986247878
MYCL	MYCL	6.7517392628424
MYCN	MYCN	0.0932481670647721
MYCT1	MYCT1	1.39900983154567
MYD88	MYD88	389.069128586259
MYEF2	MYEF2	22.6445862256837
MYF5	MYF5	0.0227742688185236
MYF6	MYF6	0.0241478111030057
MYH15	MYH15	0.253378344787924
MYH6	MYH6	0.217995161767399
MYL1	MYL1	0.0351656377127307
MYL2	MYL2	0.72542886453434
MYL3	MYL3	0.112285306699439
MYL4	MYL4	0.241369564118027
MYL5	MYL5	8.14607356094244
MYL6	MYL6	879.033564329006
MYL7	MYL7	0.239694098814055
MYLIP	MYLIP	28.3416459639324
MYLK2	MYLK2	0
MYLK3	MYLK3	0.541656077741594
MYLPF	MYLPF	1.12218945236915
MYO10	MYO10	1.69434793269303
MYO15B	MYO15B	240.085692539195
MYO1C	MYO1C	32.3058603284785
MYO1D	MYO1D	16.0120533618402
MYO1E	MYO1E	82.1082902162777
MYO1F	MYO1F	1479.37393917374
MYO1G	MYO1G	127.184349139901
MYO3B	MYO3B	1.40895033690842
MYO5A	MYO5A	161.386667294196
MYO5B	MYO5B	4.21314755364345
MYO5C	MYO5C	1.32910059402889
MYO9B	MYO9B	229.350876087264
MYOC	MYOC	0.133779807414501
MYOCD	MYOCD	0.0455974076740863
MYOD1	MYOD1	0
MYOF	MYOF	27.1177374397198
MYOG	MYOG	0.0230122863680303
MYOZ2	MYOZ2	0.202514056551225
MYPOP	MYPOP	0.170689448105914
MYRF	MYRF	1.68294037564036
MYRFL	MYRFL	0.182507227360628
MYSM1	MYSM1	73.9213151689468
MYZAP	MYZAP	2.30747872323872
MZB1	MZB1	10.2897777484512
MZT1	MZT1	0.624557178898657
MZT2A	MZT2A	14.0471647283441
MZT2B	MZT2B	26.0102741960243
N4BP1	N4BP1	47.4862403719084
N4BP2L1	N4BP2L1	29.0519436383493
N6AMT1	N6AMT1	1.69741020497317
NAA10	NAA10	74.0945339289016
NAA11	NAA11	0.034872150389611
NAA15	NAA15	46.6627961747079
NAA16	NAA16	71.488083267778
NAA20	NAA20	39.5215805393623
NAA25	NAA25	42.3566345728674
NAA30	NAA30	10.2889225132165
NAA35	NAA35	27.9574077149045
NAA38	NAA38	16.4980946319176
NAA40	NAA40	19.384519427334
NAA50	NAA50	61.1291718206787
NAA60	NAA60	82.2627102858494
NAAA	NAAA	160.224136066264
NAALAD2	NAALAD2	0.593476890169743
NAALADL1	NAALADL1	12.825961762839
NAALADL2	NAALADL2	0.619747232611961
NAB2	NAB2	5.7204001703084
NABP1	NABP1	55.1583504699991
NABP2	NABP2	15.9043699219872
NACA	NACA	2176.79896808133
NACA2	NACA2	0.0521939671501497
NACAD	NACAD	1.60607026114712
NACC2	NACC2	2.31164758751152
NADK2	NADK2	30.4592982757296
NADSYN1	NADSYN1	132.014001266161
NAE1	NAE1	25.4089824991918
NAF1	NAF1	10.6847134548433
NAGA	NAGA	57.5131122020398
NAGK	NAGK	319.585939032804
NAGLU	NAGLU	18.5074819585343
NAGPA	NAGPA	23.2624738634162
NAGS	NAGS	2.34127784108155
NAIF1	NAIF1	2.66923702226862
NAIP	NAIP	117.284098336001
NAMPT	NAMPT	486.652782492354
NANOG	NANOG	0.105519621074251
NANOS1	NANOS1	0.0175783387092174
NANOS2	NANOS2	0
NANOS3	NANOS3	0
NANP	NANP	0.754424701240097
NANS	NANS	44.5451715523338
NAP1L2	NAP1L2	1.30031087177749
NAP1L3	NAP1L3	1.64892529179777
NAP1L5	NAP1L5	1.22866851660925
NAPA	NAPA	80.636438721909
NAPB	NAPB	8.16259075642786
NAPG	NAPG	34.0593702013736
NAPSA	NAPSA	1.17177492165323
NARF	NARF	38.9269263641169
NARFL	NARFL	14.5472453398931
NARS	NARS	153.559158142067
NARS2	NARS2	13.0656438399377
NASP	NASP	112.862485409981
NAT14	NAT14	0.0773939575501797
NAT6	NAT6	2.67641882506679
NAT8	NAT8	0.304301992901806
NAT8L	NAT8L	0.00572747239197733
NAT9	NAT9	36.1619715871406
NAV1	NAV1	4.84044122969699
NAV2	NAV2	1.78676723797193
NAV3	NAV3	0.440370317714755
NBAS	NBAS	83.5858357496877
NBEA	NBEA	4.00004401024063
NBEAL2	NBEAL2	128.784447666587
NBL1	NBL1	0.671036394771841
NBN	NBN	88.5932239844314
NBPF10	NBPF10	367.235728097552
NBPF14	NBPF14	5458.64369963784
NBPF20	NBPF20	725.155189458899
NBPF4	NBPF4	0.196763946119633
NBPF9	NBPF9	1679.87318300214
NCAM1	NCAM1	30.4490457766305
NCAM2	NCAM2	0.136460559505078
NCAPD2	NCAPD2	48.1807398544773
NCAPD3	NCAPD3	24.6739631913651
NCAPG	NCAPG	2.655635990555
NCAPH	NCAPH	1.39190616004012
NCAPH2	NCAPH2	28.3012903775285
NCBP1	NCBP1	63.9936899115306
NCBP2	NCBP2	85.3262041182817
NCCRP1	NCCRP1	0
NCDN	NCDN	7.54970376425506
NCEH1	NCEH1	14.3969228719436
NCF1	NCF1	1135.62227861956
NCF2	NCF2	860.183123783799
NCF4	NCF4	136.625544444446
NCKAP1	NCKAP1	3.52171396254951
NCKAP1L	NCKAP1L	364.782349606187
NCKIPSD	NCKIPSD	7.16107560989438
NCL	NCL	614.653900241461
NCLN	NCLN	17.1802439938831
NCOR2	NCOR2	98.9306847645679
NCR1	NCR1	75.1180631767086
NCR2	NCR2	0.0319246715259911
NCR3	NCR3	9.80354725773305
NCR3LG1	NCR3LG1	1.15983199204361
NCS1	NCS1	0.399395614292036
NCSTN	NCSTN	300.276421187771
NDC1	NDC1	6.50572576912453
NDFIP1	NDFIP1	43.5015973164528
NDFIP2	NDFIP2	3.31070140005642
NDN	NDN	0.0574770270258365
NDOR1	NDOR1	21.3931618415764
NDRG4	NDRG4	2.53006419428673
NDUFA1	NDUFA1	228.998435644287
NDUFA10	NDUFA10	170.825317174129
NDUFA11	NDUFA11	184.686389642143
NDUFA12	NDUFA12	127.191562941052
NDUFA13	NDUFA13	618.014468655934
NDUFA2	NDUFA2	74.3353640669915
NDUFA3	NDUFA3	172.473239463703
NDUFA4	NDUFA4	101.024487789973
NDUFA5	NDUFA5	42.0152318586182
NDUFA6	NDUFA6	128.788584956602
NDUFA7	NDUFA7	11.2629049024382
NDUFA8	NDUFA8	24.8677158315709
NDUFA9	NDUFA9	63.2798958317988
NDUFAB1	NDUFAB1	20.4003186251298
NDUFAF2	NDUFAF2	84.4978327473781
NDUFAF3	NDUFAF3	70.1813411444381
NDUFAF4	NDUFAF4	22.6365462793605
NDUFAF5	NDUFAF5	95.8846719590751
NDUFAF6	NDUFAF6	30.3612558594646
NDUFAF7	NDUFAF7	109.619556945032
NDUFB1	NDUFB1	392.792245011682
NDUFB10	NDUFB10	74.9970569368925
NDUFB11	NDUFB11	15.120745888522
NDUFB2	NDUFB2	81.5957505798995
NDUFB4	NDUFB4	140.879904791059
NDUFB5	NDUFB5	65.0840540690431
NDUFB6	NDUFB6	2.81592298862436
NDUFB7	NDUFB7	79.8966195340927
NDUFB8	NDUFB8	71.5385704711372
NDUFB9	NDUFB9	165.535055340782
NDUFC1	NDUFC1	25.3104308942179
NDUFC2	NDUFC2	75.5384950631127
NDUFC2-KCTD14	NDUFC2-KCTD14	0.0193259148447696
NDUFS1	NDUFS1	155.542329458821
NDUFS2	NDUFS2	216.371928376067
NDUFS3	NDUFS3	248.870048354034
NDUFS4	NDUFS4	116.42185823212
NDUFS6	NDUFS6	161.380529723023
NDUFS7	NDUFS7	60.8290938630887
NDUFV1	NDUFV1	274.855598599745
NDUFV2	NDUFV2	152.695615248292
NDUFV3	NDUFV3	98.0881905871558
NEBL	NEBL	16.0510024379528
NECAB1	NECAB1	0.217743559438931
NECAB2	NECAB2	0.351242138679632
NECAB3	NECAB3	10.2690584398594
NECAP1	NECAP1	50.7629312748136
NECAP2	NECAP2	163.240309234728
NEDD1	NEDD1	38.767196079315
NEDD4	NEDD4	10.0451641518833
NEDD4L	NEDD4L	19.3117901887275
NEDD8	NEDD8	179.612510211782
NEDD8-MDP1	NEDD8-MDP1	6.49942406603743
NEDD9	NEDD9	49.8562756698134
NEFH	NEFH	7.31822031148817
NEFM	NEFM	4.9473328539963
NEGR1	NEGR1	2.2065228654886
NEIL1	NEIL1	15.3446756988973
NEIL3	NEIL3	22.1788376799207
NEK2	NEK2	0.387424347206127
NEK4	NEK4	40.5011643528889
NEK6	NEK6	29.6120339962372
NEK8	NEK8	13.5717715766924
NEK9	NEK9	28.9103544769354
NELFA	NELFA	10.3855348467665
NELFB	NELFB	14.0009612529541
NELFCD	NELFCD	67.0489446642266
NELFE	NELFE	27.4085620615272
NELL1	NELL1	0.184016798238499
NELL2	NELL2	151.685918235138
NEMF	NEMF	164.270642987836
NENF	NENF	11.1631848271851
NEO1	NEO1	13.4844722530493
NES	NES	0.045930734589023
NET1	NET1	14.8283425170817
NETO1	NETO1	1.0316539118639
NETO2	NETO2	9.83907864495152
NEU1	NEU1	24.8483359455169
NEU2	NEU2	0
NEU3	NEU3	18.9322149572632
NEU4	NEU4	0.108148832030499
NEURL1	NEURL1	6.01401800351896
NEURL1B	NEURL1B	0.0364620488437117
NEURL2	NEURL2	1.2002837285932
NEURL4	NEURL4	23.0708151782558
NEUROG1	NEUROG1	0.0625048413392487
NEUROG2	NEUROG2	0
NEUROG3	NEUROG3	0.0259573457598172
NF1	NF1	107.832223322461
NF2	NF2	75.2009307301854
NFAM1	NFAM1	120.590633784103
NFATC1	NFATC1	13.273501613068
NFATC2	NFATC2	53.7561330904979
NFATC2IP	NFATC2IP	27.3073840652434
NFATC3	NFATC3	189.849973541137
NFATC4	NFATC4	0.223797102892578
NFE2	NFE2	17.2462741302625
NFE2L2	NFE2L2	90.9696894617324
NFE2L3	NFE2L3	20.540561371516
NFIA	NFIA	17.12555676566
NFIB	NFIB	3.7089985487007
NFIC	NFIC	34.1079626826797
NFIX	NFIX	6.22822499160298
NFKBIA	NFKBIA	581.827836399125
NFKBIB	NFKBIB	5.73282801122606
NFKBIE	NFKBIE	8.62990485905054
NFKBIL1	NFKBIL1	4.77007478572158
NFKBIZ	NFKBIZ	233.638791863128
NFRKB	NFRKB	18.9047824903151
NFS1	NFS1	11.9689564042416
NFU1	NFU1	54.7071438930792
NFX1	NFX1	54.8974789789048
NFXL1	NFXL1	10.9622565427063
NGB	NGB	0.0181809330989513
NGDN	NGDN	45.8261485234301
NGFR	NGFR	0.219479605779971
NGLY1	NGLY1	90.0737771871167
NGRN	NGRN	14.8406523902274
NHEJ1	NHEJ1	36.4475067392579
NHLRC1	NHLRC1	0.516733952913214
NHLRC2	NHLRC2	11.5324598158303
NHLRC3	NHLRC3	35.0859953158046
NHLRC4	NHLRC4	0.0338162298346426
NHP2	NHP2	58.8060142727599
NHS	NHS	13.7276089237237
NHSL1	NHSL1	6.90081474246003
NHSL2	NHSL2	33.353718664432
NICN1	NICN1	11.3224697631987
NID1	NID1	4.83794071418682
NID2	NID2	1.73191839579448
NIFK	NIFK	107.411161338766
NINJ1	NINJ1	5.86176709259931
NINJ2	NINJ2	8.95101019230923
NIP7	NIP7	16.774658432104
NIPA1	NIPA1	13.9317143853179
NIPAL1	NIPAL1	0.408599609775453
NIPAL2	NIPAL2	28.4480514215745
NIPAL3	NIPAL3	19.1563623845107
NIPAL4	NIPAL4	6.95369065455363
NIPSNAP1	NIPSNAP1	21.4260068134538
NIPSNAP3A	NIPSNAP3A	29.3465721694313
NIPSNAP3B	NIPSNAP3B	5.44307808481352
NISCH	NISCH	102.541301483883
NIT1	NIT1	32.3501992820459
NIT2	NIT2	28.1196624963472
NKAIN1	NKAIN1	0
NKAIN2	NKAIN2	0.140842267837239
NKAIN3	NKAIN3	0
NKAIN4	NKAIN4	0
NKAP	NKAP	6.37946786772061
NKAPL	NKAPL	0.267907419762871
NKD1	NKD1	1.27393774257652
NKD2	NKD2	0
NKG7	NKG7	105.171198874554
NKIRAS2	NKIRAS2	31.6290005198902
NKPD1	NKPD1	0.0238693220448795
NKTR	NKTR	170.0826526524
NKX1-1	NKX1-1	0
NKX1-2	NKX1-2	0
NKX2-1	NKX2-1	0.0143412449924637
NKX2-2	NKX2-2	0
NKX2-3	NKX2-3	0
NKX2-4	NKX2-4	0
NKX2-5	NKX2-5	0
NKX2-6	NKX2-6	0
NKX2-8	NKX2-8	0
NKX3-1	NKX3-1	0.117016872981893
NKX3-2	NKX3-2	0
NKX6-1	NKX6-1	0.030741811938386
NKX6-2	NKX6-2	0.139422087276377
NKX6-3	NKX6-3	0
NLE1	NLE1	6.01678591696335
NLGN2	NLGN2	1.79511350441837
NLK	NLK	45.8625645515459
NLN	NLN	20.1613818036973
NLRP1	NLRP1	120.200392371605
NLRP10	NLRP10	0.085569899671359
NLRP12	NLRP12	72.1212309681372
NLRP13	NLRP13	0.0221840786032206
NLRP14	NLRP14	0.194891957598938
NLRP3	NLRP3	106.58555161607
NLRP5	NLRP5	0.0166757167683365
NLRP6	NLRP6	2.56560869676227
NLRP8	NLRP8	0.042498318113202
NLRP9	NLRP9	0.372333096552624
NMB	NMB	1.56804642386833
NMBR	NMBR	0
NMD3	NMD3	51.7943162365346
NME1	NME1	20.2511719327098
NME1-NME2	NME1-NME2	25.3273672552573
NME2	NME2	183.817293886491
NME3	NME3	3.49498340082473
NME4	NME4	9.92034163676843
NME5	NME5	0.18855518714941
NME6	NME6	13.5354651745038
NME7	NME7	17.6986491296433
NME9	NME9	2.3449619246213
NMNAT1	NMNAT1	6.93296406778509
NMNAT2	NMNAT2	0.99206133209381
NMRK1	NMRK1	9.93954420647155
NMRK2	NMRK2	0.219732867911259
NMS	NMS	0
NMT2	NMT2	14.0961689402635
NMU	NMU	0.293599989022946
NMUR1	NMUR1	1.15997471966714
NMUR2	NMUR2	0.0163577097144874
NNAT	NNAT	0.808558790670289
NOA1	NOA1	22.9486247955382
NOB1	NOB1	32.6060147822707
NOBOX	NOBOX	0.0364569358684617
NOC2L	NOC2L	33.4463906467681
NOC3L	NOC3L	17.6483269312008
NOC4L	NOC4L	13.2440506117067
NOD2	NOD2	69.8093050290395
NODAL	NODAL	2.57186085950302
NOG	NOG	2.59197737499583
NOL10	NOL10	43.5615650042328
NOL11	NOL11	34.8368742721103
NOL12	NOL12	64.1259163863148
NOL3	NOL3	0.774916407706133
NOL4	NOL4	0.66821357723361
NOL6	NOL6	9.94577880359017
NOL7	NOL7	43.9038274873023
NOL8	NOL8	89.4229498925523
NOL9	NOL9	12.6680896550485
NOLC1	NOLC1	95.3548342899944
NOM1	NOM1	18.9998163336467
NOMO1	NOMO1	435.872830443994
NOMO2	NOMO2	338.895873403607
NOMO3	NOMO3	247.216864949667
NOP10	NOP10	497.506709008528
NOP14	NOP14	31.1880512286757
NOP16	NOP16	16.2280491523512
NOP2	NOP2	77.2896141308761
NOP56	NOP56	310.199435492244
NOP58	NOP58	185.361243359437
NOP9	NOP9	10.1780089248236
NOS1	NOS1	0.0519799093516553
NOS1AP	NOS1AP	0.123503590063837
NOTCH1	NOTCH1	27.7032541336439
NOTCH2	NOTCH2	340.372725682081
NOTCH3	NOTCH3	1.24070911890724
NOTCH4	NOTCH4	1.70439455327315
NOTO	NOTO	0
